ID,Defect_ID,Control_Type,State,Timestamp
543,136,ACC28,in-progress,2025-07-15 04:30:59
544,136,ACC28,closed,2025-07-15 05:22:59
545,137,AUTH18,new,2025-07-15 06:09:59
546,137,AUTH18,assign,2025-07-15 09:24:59
547,137,AUTH18,in-progress,2025-07-15 13:22:59
548,137,AUTH18,closed,2025-07-15 15:51:59
549,138,ACC28,new,2025-07-15 17:57:59
550,138,ACC28,assign,2025-07-15 22:57:59
551,138,ACC28,in-progress,2025-07-16 03:46:59
552,138,ACC28,closed,2025-07-16 07:06:59
553,139,AUTH42,new,2025-07-16 07:10:59
554,139,AUTH42,assign,2025-07-16 09:26:59
555,139,AUTH42,in-progress,2025-07-16 11:01:59
556,139,AUTH42,closed,2025-07-16 14:49:59
557,140,AUTH42,new,2025-07-16 15:14:59
558,140,AUTH42,assign,2025-07-16 15:38:59
559,140,AUTH42,in-progress,2025-07-16 17:25:59
560,140,AUTH42,closed,2025-07-16 18:16:59
561,141,ACC17,new,2025-07-16 20:41:59
562,141,ACC17,assign,2025-07-16 21:36:59
563,141,ACC17,in-progress,2025-07-17 01:28:59
564,141,ACC17,closed,2025-07-17 02:40:59
565,142,ACC28,new,2025-07-17 06:28:59
566,142,ACC28,assign,2025-07-17 11:01:59
567,142,ACC28,in-progress,2025-07-17 12:24:59
568,142,ACC28,closed,2025-07-17 16:14:59
569,143,ACC17,new,2025-07-17 20:10:59
570,143,ACC17,assign,2025-07-17 22:34:59
571,143,ACC17,in-progress,2025-07-18 02:29:59
572,143,ACC17,closed,2025-07-18 07:18:59
573,144,ACC17,new,2025-07-18 09:51:59
574,144,ACC17,assign,2025-07-18 13:36:59
575,144,ACC17,in-progress,2025-07-18 16:30:59
576,144,ACC17,closed,2025-07-18 17:38:59
577,145,ACC03,new,2025-07-18 20:27:59
578,145,ACC03,assign,2025-07-19 00:16:59
579,145,ACC03,in-progress,2025-07-19 00:42:59
580,145,ACC03,closed,2025-07-19 01:46:59
581,146,ACC17,new,2025-07-19 03:27:59
582,146,ACC17,assign,2025-07-19 04:50:59
583,146,ACC17,in-progress,2025-07-19 05:19:59
584,146,ACC17,closed,2025-07-19 06:16:59
585,147,AUTH42,new,2025-07-19 10:48:59
586,147,AUTH42,assign,2025-07-19 11:50:59
587,147,AUTH42,in-progress,2025-07-19 16:38:59
588,147,AUTH42,closed,2025-07-19 20:51:59
589,148,ACC17,new,2025-07-19 21:45:59
590,148,ACC17,assign,2025-07-20 02:16:59
591,148,ACC17,in-progress,2025-07-20 06:27:59
592,148,ACC17,closed,2025-07-20 08:37:59
593,149,AUTH18,new,2025-07-20 11:45:59
594,149,AUTH18,assign,2025-07-20 12:26:59
595,149,AUTH18,in-progress,2025-07-20 13:24:59
596,149,AUTH18,closed,2025-07-20 18:03:59
597,150,ACC03,new,2025-07-20 18:44:59
598,150,ACC03,assign,2025-07-20 21:42:59
599,150,ACC03,in-progress,2025-07-20 21:50:59
600,150,ACC03,closed,2025-07-21 00:30:59
601,151,ACC17,new,2025-07-21 01:29:59
602,151,ACC17,assign,2025-07-21 05:12:59
603,151,ACC17,in-progress,2025-07-21 09:06:59
604,151,ACC17,closed,2025-07-21 13:47:59
605,152,AUTH18,new,2025-07-21 15:09:59
606,152,AUTH18,assign,2025-07-21 19:08:59
607,152,AUTH18,in-progress,2025-07-21 21:06:59
608,152,AUTH18,closed,2025-07-21 22:59:59
609,153,ACC17,new,2025-07-22 01:27:59
610,153,ACC17,assign,2025-07-22 01:51:59
611,153,ACC17,in-progress,2025-07-22 06:17:59
612,153,ACC17,closed,2025-07-22 11:12:59
613,154,ACC03,new,2025-07-22 14:51:59
614,154,ACC03,assign,2025-07-22 17:33:59
615,154,ACC03,in-progress,2025-07-22 19:02:59
616,154,ACC03,closed,2025-07-22 21:51:59
617,155,ACC28,new,2025-07-22 23:25:59
618,155,ACC28,assign,2025-07-23 02:47:59
619,155,ACC28,in-progress,2025-07-23 03:54:59
620,155,ACC28,closed,2025-07-23 05:32:59
621,156,ACC03,new,2025-07-23 08:34:59
622,156,ACC03,assign,2025-07-23 09:11:59
623,156,ACC03,in-progress,2025-07-23 13:26:59
624,156,ACC03,closed,2025-07-23 17:34:59
625,157,AUTH18,new,2025-07-23 18:14:59
626,157,AUTH18,assign,2025-07-23 18:25:59
627,157,AUTH18,in-progress,2025-07-23 21:52:59
628,157,AUTH18,closed,2025-07-24 00:40:59
629,158,AUTH42,new,2025-07-24 01:04:59
630,158,AUTH42,assign,2025-07-24 04:08:59
631,158,AUTH42,in-progress,2025-07-24 07:52:59
632,158,AUTH42,closed,2025-07-24 10:00:59
633,159,ACC03,new,2025-07-24 13:39:59
634,159,ACC03,assign,2025-07-24 17:40:59
635,159,ACC03,in-progress,2025-07-24 18:17:59
636,159,ACC03,closed,2025-07-24 20:31:59
637,160,AUTH18,new,2025-07-24 22:57:59
638,160,AUTH18,assign,2025-07-25 01:34:59
639,160,AUTH18,in-progress,2025-07-25 04:20:59
640,160,AUTH18,closed,2025-07-25 09:17:59
641,161,ACC03,new,2025-07-25 09:31:59
642,161,ACC03,assign,2025-07-25 09:41:59
643,161,ACC03,in-progress,2025-07-25 11:47:59
644,161,ACC03,closed,2025-07-25 16:08:59
645,162,AUTH42,new,2025-07-25 16:39:59
646,162,AUTH42,assign,2025-07-25 21:15:59
647,162,AUTH42,in-progress,2025-07-26 00:18:59
648,162,AUTH42,closed,2025-07-26 02:23:59
649,163,ACC28,new,2025-07-26 02:30:59
650,163,ACC28,assign,2025-07-26 05:36:59
651,163,ACC28,in-progress,2025-07-26 05:59:59
652,163,ACC28,closed,2025-07-26 10:37:59
653,164,ACC28,new,2025-07-26 13:09:59
654,164,ACC28,assign,2025-07-26 16:49:59
655,164,ACC28,in-progress,2025-07-26 21:34:59
656,164,ACC28,closed,2025-07-26 23:50:59
657,165,ACC28,new,2025-07-27 00:59:59
658,165,ACC28,assign,2025-07-27 04:28:59
659,165,ACC28,in-progress,2025-07-27 06:57:59
660,165,ACC28,closed,2025-07-27 09:19:59
661,166,AUTH42,new,2025-07-27 10:08:59
662,166,AUTH42,assign,2025-07-27 10:41:59
663,166,AUTH42,in-progress,2025-07-27 10:47:59
664,166,AUTH42,closed,2025-07-27 12:49:59
665,167,AUTH18,new,2025-07-27 13:58:59
666,167,AUTH18,assign,2025-07-27 17:57:59
667,167,AUTH18,in-progress,2025-07-27 20:01:59
668,167,AUTH18,closed,2025-07-27 22:44:59
669,168,AUTH18,new,2025-07-28 00:44:59
670,168,AUTH18,assign,2025-07-28 04:40:59
671,168,AUTH18,in-progress,2025-07-28 06:24:59
672,168,AUTH18,closed,2025-07-28 10:22:59
673,169,ACC17,new,2025-07-28 13:13:59
674,169,ACC17,assign,2025-07-28 15:07:59
675,169,ACC17,in-progress,2025-07-28 17:38:59
676,169,ACC17,closed,2025-07-28 22:38:59
677,170,ACC17,new,2025-07-29 00:39:59
678,170,ACC17,assign,2025-07-29 03:42:59
679,170,ACC17,in-progress,2025-07-29 05:24:59
680,170,ACC17,closed,2025-07-29 07:27:59
681,171,ACC28,new,2025-07-29 11:09:59
682,171,ACC28,assign,2025-07-29 13:52:59
683,171,ACC28,in-progress,2025-07-29 16:26:59
684,171,ACC28,closed,2025-07-29 20:45:59
685,172,ACC17,new,2025-07-30 01:11:59
686,172,ACC17,assign,2025-07-30 03:53:59
687,172,ACC17,in-progress,2025-07-30 05:38:59
688,172,ACC17,closed,2025-07-30 07:32:59
689,173,AUTH18,new,2025-07-30 09:10:59
690,173,AUTH18,assign,2025-07-30 13:51:59
691,173,AUTH18,in-progress,2025-07-30 16:01:59
692,173,AUTH18,closed,2025-07-30 17:34:59
693,174,ACC28,new,2025-07-30 19:36:59
694,174,ACC28,assign,2025-07-30 20:50:59
695,174,ACC28,in-progress,2025-07-30 21:56:59
696,174,ACC28,closed,2025-07-30 23:23:59
697,175,AUTH18,new,2025-07-31 02:27:59
698,175,AUTH18,assign,2025-07-31 05:25:59
699,175,AUTH18,in-progress,2025-07-31 09:14:59
700,175,AUTH18,closed,2025-07-31 11:56:59
701,176,AUTH42,new,2025-07-31 14:26:59
702,176,AUTH42,assign,2025-07-31 15:00:59
703,176,AUTH42,in-progress,2025-07-31 16:31:59
704,176,AUTH42,closed,2025-07-31 18:43:59
705,177,ACC03,new,2025-07-31 20:48:59
706,177,ACC03,assign,2025-07-31 21:59:59
707,177,ACC03,in-progress,2025-08-01 02:05:59
708,177,ACC03,closed,2025-08-01 04:15:59
709,178,AUTH18,new,2025-08-01 08:26:59
710,178,AUTH18,assign,2025-08-01 10:03:59
711,178,AUTH18,in-progress,2025-08-01 11:25:59
712,178,AUTH18,closed,2025-08-01 13:46:59
713,179,ACC17,new,2025-08-01 16:50:59
714,179,ACC17,assign,2025-08-01 20:59:59
715,179,ACC17,in-progress,2025-08-01 23:46:59
716,179,ACC17,closed,2025-08-02 01:54:59
717,180,ACC17,new,2025-08-02 03:59:59
718,180,ACC17,assign,2025-08-02 06:35:59
719,180,ACC17,in-progress,2025-08-02 10:03:59
720,180,ACC17,closed,2025-08-02 11:43:59
721,181,AUTH18,new,2025-08-02 14:57:59
722,181,AUTH18,assign,2025-08-02 18:13:59
723,181,AUTH18,in-progress,2025-08-02 22:40:59
724,181,AUTH18,closed,2025-08-03 00:30:59
725,182,AUTH18,new,2025-08-03 01:57:59
726,182,AUTH18,assign,2025-08-03 06:35:59
727,182,AUTH18,in-progress,2025-08-03 10:40:59
728,182,AUTH18,closed,2025-08-03 13:45:59
729,183,ACC28,new,2025-08-03 16:03:59
730,183,ACC28,assign,2025-08-03 17:45:59
731,183,ACC28,in-progress,2025-08-03 20:33:59
732,183,ACC28,closed,2025-08-03 22:26:59
733,184,ACC03,new,2025-08-04 00:59:59
734,184,ACC03,assign,2025-08-04 04:35:59
735,184,ACC03,in-progress,2025-08-04 05:39:59
736,184,ACC03,closed,2025-08-04 10:14:59
737,185,ACC03,new,2025-08-04 11:41:59
738,185,ACC03,assign,2025-08-04 13:27:59
739,185,ACC03,in-progress,2025-08-04 16:39:59
740,185,ACC03,closed,2025-08-04 17:30:59
741,186,ACC17,new,2025-08-04 19:38:59
742,186,ACC17,assign,2025-08-04 22:26:59
743,186,ACC17,in-progress,2025-08-05 00:50:59
744,186,ACC17,closed,2025-08-05 03:02:59
745,187,ACC28,new,2025-08-05 06:26:59
746,187,ACC28,assign,2025-08-05 08:45:59
747,187,ACC28,in-progress,2025-08-05 09:23:59
748,187,ACC28,closed,2025-08-05 10:46:59
749,188,AUTH18,new,2025-08-05 11:50:59
750,188,AUTH18,assign,2025-08-05 12:58:59
751,188,AUTH18,in-progress,2025-08-05 13:42:59
752,188,AUTH18,closed,2025-08-05 15:11:59
753,189,ACC03,new,2025-08-05 20:09:59
754,189,ACC03,assign,2025-08-05 22:29:59
755,189,ACC03,in-progress,2025-08-05 22:32:59
756,189,ACC03,closed,2025-08-05 22:36:59
757,190,AUTH42,new,2025-08-05 23:46:59
758,190,AUTH42,assign,2025-08-06 00:54:59
759,190,AUTH42,in-progress,2025-08-06 01:54:59
760,190,AUTH42,closed,2025-08-06 02:34:59
761,191,ACC03,new,2025-08-06 06:08:59
762,191,ACC03,assign,2025-08-06 08:19:59
763,191,ACC03,in-progress,2025-08-06 12:25:59
764,191,ACC03,closed,2025-08-06 15:19:59
765,192,ACC28,new,2025-08-06 15:32:59
766,192,ACC28,assign,2025-08-06 18:47:59
767,192,ACC28,in-progress,2025-08-06 20:12:59
768,192,ACC28,closed,2025-08-06 22:02:59
769,193,AUTH18,new,2025-08-07 01:36:59
770,193,AUTH18,assign,2025-08-07 06:33:59
771,193,AUTH18,in-progress,2025-08-07 08:52:59
772,193,AUTH18,closed,2025-08-07 10:53:59
773,194,ACC17,new,2025-08-07 12:07:59
774,194,ACC17,assign,2025-08-07 15:17:59
775,194,ACC17,in-progress,2025-08-07 17:27:59
776,194,ACC17,closed,2025-08-07 20:44:59
777,195,ACC03,new,2025-08-07 21:58:59
778,195,ACC03,assign,2025-08-08 02:15:59
779,195,ACC03,in-progress,2025-08-08 06:29:59
780,195,ACC03,closed,2025-08-08 10:10:59
781,196,ACC03,new,2025-08-08 11:19:59
782,196,ACC03,assign,2025-08-08 13:14:59
783,196,ACC03,in-progress,2025-08-08 14:46:59
784,196,ACC03,closed,2025-08-08 15:45:59
785,197,ACC03,new,2025-08-08 18:49:59
786,197,ACC03,assign,2025-08-08 19:29:59
787,197,ACC03,in-progress,2025-08-08 21:08:59
788,197,ACC03,closed,2025-08-08 21:24:59
789,198,ACC17,new,2025-08-09 02:14:59
790,198,ACC17,assign,2025-08-09 03:32:59
791,198,ACC17,in-progress,2025-08-09 04:21:59
792,198,ACC17,closed,2025-08-09 07:31:59
793,199,ACC03,new,2025-08-09 11:22:59
794,199,ACC03,assign,2025-08-09 12:34:59
795,199,ACC03,in-progress,2025-08-09 13:55:59
796,199,ACC03,closed,2025-08-09 16:35:59
797,200,ACC03,new,2025-08-09 18:18:59
798,200,ACC03,assign,2025-08-09 19:25:59
799,200,ACC03,in-progress,2025-08-09 23:56:59
800,200,ACC03,closed,2025-08-10 03:13:59
801,201,ACC17,new,2025-08-10 07:47:59
802,201,ACC17,assign,2025-08-10 08:47:59
803,201,ACC17,in-progress,2025-08-10 11:24:59
804,201,ACC17,closed,2025-08-10 16:07:59
805,202,AUTH42,new,2025-08-10 20:17:59
806,202,AUTH42,assign,2025-08-11 00:13:59
807,202,AUTH42,in-progress,2025-08-11 04:49:59
808,202,AUTH42,closed,2025-08-11 07:36:59
809,203,AUTH42,new,2025-08-11 08:44:59
810,203,AUTH42,assign,2025-08-11 09:42:59
811,203,AUTH42,in-progress,2025-08-11 11:14:59
812,203,AUTH42,closed,2025-08-11 15:06:59
813,204,ACC03,new,2025-08-11 16:16:59
814,204,ACC03,assign,2025-08-11 17:38:59
815,204,ACC03,in-progress,2025-08-11 18:50:59
816,204,ACC03,closed,2025-08-11 21:00:59
817,205,ACC28,new,2025-08-11 23:11:59
818,205,ACC28,assign,2025-08-12 02:44:59
819,205,ACC28,in-progress,2025-08-12 03:46:59
820,205,ACC28,closed,2025-08-12 07:51:59
821,206,ACC28,new,2025-08-12 08:32:59
822,206,ACC28,assign,2025-08-12 10:28:59
823,206,ACC28,in-progress,2025-08-12 13:28:59
824,206,ACC28,closed,2025-08-12 13:56:59
825,207,ACC17,new,2025-08-12 15:22:59
826,207,ACC17,assign,2025-08-12 18:37:59
827,207,ACC17,in-progress,2025-08-12 21:32:59
828,207,ACC17,closed,2025-08-13 01:33:59
829,208,ACC17,new,2025-08-13 02:52:59
830,208,ACC17,assign,2025-08-13 04:53:59
831,208,ACC17,in-progress,2025-08-13 07:42:59
832,208,ACC17,closed,2025-08-13 12:07:59
833,209,ACC28,new,2025-08-13 15:52:59
834,209,ACC28,assign,2025-08-13 17:05:59
835,209,ACC28,in-progress,2025-08-13 18:33:59
836,209,ACC28,closed,2025-08-13 22:08:59
837,210,ACC03,new,2025-08-13 23:01:59
838,210,ACC03,assign,2025-08-14 00:42:59
839,210,ACC03,in-progress,2025-08-14 01:45:59
840,210,ACC03,closed,2025-08-14 03:32:59
841,211,AUTH18,new,2025-08-14 07:22:59
842,211,AUTH18,assign,2025-08-14 07:37:59
843,211,AUTH18,in-progress,2025-08-14 09:00:59
844,211,AUTH18,closed,2025-08-14 12:50:59
845,212,ACC03,new,2025-08-14 13:39:59
846,212,ACC03,assign,2025-08-14 15:29:59
847,212,ACC03,in-progress,2025-08-14 18:47:59
848,212,ACC03,closed,2025-08-14 20:52:59
849,213,AUTH42,new,2025-08-14 22:30:59
850,213,AUTH42,assign,2025-08-14 23:40:59
851,213,AUTH42,in-progress,2025-08-15 01:18:59
852,213,AUTH42,closed,2025-08-15 05:46:59
853,214,AUTH42,new,2025-08-15 09:32:59
854,214,AUTH42,assign,2025-08-15 12:22:59
855,214,AUTH42,in-progress,2025-08-15 16:11:59
856,214,AUTH42,closed,2025-08-15 19:22:59
857,215,ACC17,new,2025-08-15 20:19:59
858,215,ACC17,assign,2025-08-15 21:30:59
859,215,ACC17,in-progress,2025-08-16 01:36:59
860,215,ACC17,closed,2025-08-16 04:59:59
861,216,ACC28,new,2025-08-16 06:55:59
862,216,ACC28,assign,2025-08-16 11:10:59
863,216,ACC28,in-progress,2025-08-16 11:36:59
864,216,ACC28,closed,2025-08-16 13:01:59
865,217,ACC03,new,2025-08-16 13:05:59
866,217,ACC03,assign,2025-08-16 16:39:59
867,217,ACC03,in-progress,2025-08-16 16:55:59
868,217,ACC03,closed,2025-08-16 17:22:59
869,218,ACC03,new,2025-08-16 22:21:59
870,218,ACC03,assign,2025-08-17 01:47:59
871,218,ACC03,in-progress,2025-08-17 05:56:59
872,218,ACC03,closed,2025-08-17 09:30:59
873,219,ACC03,new,2025-08-17 12:42:59
874,219,ACC03,assign,2025-08-17 15:50:59
875,219,ACC03,in-progress,2025-08-17 20:11:59
876,219,ACC03,closed,2025-08-18 00:52:59
877,220,ACC03,new,2025-08-18 02:43:59
878,220,ACC03,assign,2025-08-18 05:46:59
879,220,ACC03,in-progress,2025-08-18 07:42:59
880,220,ACC03,closed,2025-08-18 12:36:59
881,221,AUTH42,new,2025-08-18 14:58:59
882,221,AUTH42,assign,2025-08-18 17:40:59
883,221,AUTH42,in-progress,2025-08-18 20:45:59
884,221,AUTH42,closed,2025-08-19 00:24:59
885,222,ACC28,new,2025-08-19 01:12:59
886,222,ACC28,assign,2025-08-19 05:09:59
887,222,ACC28,in-progress,2025-08-19 07:57:59
888,222,ACC28,closed,2025-08-19 12:14:59
889,223,AUTH18,new,2025-08-19 15:29:59
890,223,AUTH18,assign,2025-08-19 19:59:59
891,223,AUTH18,in-progress,2025-08-20 00:17:59
892,223,AUTH18,closed,2025-08-20 03:26:59
893,224,ACC03,new,2025-08-20 07:40:59
894,224,ACC03,assign,2025-08-20 11:59:59
895,224,ACC03,in-progress,2025-08-20 16:58:59
896,224,ACC03,closed,2025-08-20 20:04:59
897,225,AUTH18,new,2025-08-21 00:13:59
898,225,AUTH18,assign,2025-08-21 01:00:59
899,225,AUTH18,in-progress,2025-08-21 02:53:59
900,225,AUTH18,closed,2025-08-21 05:30:59
901,226,ACC17,new,2025-08-21 09:39:59
902,226,ACC17,assign,2025-08-21 14:34:59
903,226,ACC17,in-progress,2025-08-21 15:07:59
904,226,ACC17,closed,2025-08-21 19:02:59
905,227,AUTH42,new,2025-08-21 21:37:59
906,227,AUTH42,assign,2025-08-21 23:15:59
907,227,AUTH42,in-progress,2025-08-22 01:22:59
908,227,AUTH42,closed,2025-08-22 02:26:59
909,228,AUTH18,new,2025-08-22 05:04:59
910,228,AUTH18,assign,2025-08-22 05:27:59
911,228,AUTH18,in-progress,2025-08-22 09:45:59
912,228,AUTH18,closed,2025-08-22 14:36:59
913,229,ACC28,new,2025-08-22 18:58:59
914,229,ACC28,assign,2025-08-22 21:12:59
915,229,ACC28,in-progress,2025-08-22 23:51:59
916,229,ACC28,closed,2025-08-23 01:18:59
917,230,ACC03,new,2025-08-23 05:33:59
918,230,ACC03,assign,2025-08-23 09:36:59
919,230,ACC03,in-progress,2025-08-23 13:05:59
920,230,ACC03,closed,2025-08-23 16:18:59
921,231,ACC03,new,2025-08-23 21:18:59
922,231,ACC03,assign,2025-08-23 22:51:59
923,231,ACC03,in-progress,2025-08-24 00:10:59
924,231,ACC03,closed,2025-08-24 03:29:59
925,232,ACC03,new,2025-08-24 06:24:59
926,232,ACC03,assign,2025-08-24 10:09:59
927,232,ACC03,in-progress,2025-08-24 11:13:59
928,232,ACC03,closed,2025-08-24 12:13:59
929,233,ACC17,new,2025-08-24 12:30:59
930,233,ACC17,assign,2025-08-24 12:54:59
931,233,ACC17,in-progress,2025-08-24 15:13:59
932,233,ACC17,closed,2025-08-24 15:43:59
933,234,AUTH42,new,2025-08-24 15:57:59
934,234,AUTH42,assign,2025-08-24 18:50:59
935,234,AUTH42,in-progress,2025-08-24 23:18:59
936,234,AUTH42,closed,2025-08-25 03:20:59
937,235,ACC17,new,2025-08-25 05:22:59
938,235,ACC17,assign,2025-08-25 09:48:59
939,235,ACC17,in-progress,2025-08-25 10:12:59
940,235,ACC17,closed,2025-08-25 11:50:59
941,236,AUTH42,new,2025-08-25 12:37:59
942,236,AUTH42,assign,2025-08-25 12:54:59
943,236,AUTH42,in-progress,2025-08-25 14:34:59
944,236,AUTH42,closed,2025-08-25 19:10:59
945,237,AUTH42,new,2025-08-25 23:38:59
946,237,AUTH42,assign,2025-08-26 02:34:59
947,237,AUTH42,in-progress,2025-08-26 05:27:59
948,237,AUTH42,closed,2025-08-26 06:39:59
949,238,AUTH18,new,2025-08-26 07:53:59
950,238,AUTH18,assign,2025-08-26 08:11:59
951,238,AUTH18,in-progress,2025-08-26 09:04:59
952,238,AUTH18,closed,2025-08-26 09:45:59
953,239,ACC03,new,2025-08-26 14:07:59
954,239,ACC03,assign,2025-08-26 14:41:59
955,239,ACC03,in-progress,2025-08-26 18:03:59
956,239,ACC03,closed,2025-08-26 19:46:59
957,240,ACC17,new,2025-08-26 20:47:59
958,240,ACC17,assign,2025-08-26 23:51:59
959,240,ACC17,in-progress,2025-08-27 01:23:59
960,240,ACC17,closed,2025-08-27 02:27:59
961,241,AUTH18,new,2025-08-27 05:33:59
962,241,AUTH18,assign,2025-08-27 09:12:59
963,241,AUTH18,in-progress,2025-08-27 10:58:59
964,241,AUTH18,closed,2025-08-27 14:00:59
965,242,ACC03,new,2025-08-27 16:05:59
966,242,ACC03,assign,2025-08-27 16:40:59
967,242,ACC03,in-progress,2025-08-27 18:37:59
968,242,ACC03,closed,2025-08-27 20:05:59
969,243,AUTH42,new,2025-08-27 23:59:59
970,243,AUTH42,assign,2025-08-28 01:43:59
971,243,AUTH42,in-progress,2025-08-28 05:56:59
972,243,AUTH42,closed,2025-08-28 10:02:59
973,244,ACC03,new,2025-08-28 10:07:59
974,244,ACC03,assign,2025-08-28 12:46:59
975,244,ACC03,in-progress,2025-08-28 15:23:59
976,244,ACC03,closed,2025-08-28 17:29:59
977,245,ACC28,new,2025-08-28 21:19:59
978,245,ACC28,assign,2025-08-28 23:42:59
979,245,ACC28,in-progress,2025-08-29 02:53:59
980,245,ACC28,closed,2025-08-29 06:10:59
981,246,AUTH18,new,2025-08-29 07:43:59
982,246,AUTH18,assign,2025-08-29 12:30:59
983,246,AUTH18,in-progress,2025-08-29 14:51:59
984,246,AUTH18,closed,2025-08-29 17:35:59
985,247,AUTH18,new,2025-08-29 19:43:59
986,247,AUTH18,assign,2025-08-29 21:36:59
987,247,AUTH18,in-progress,2025-08-30 00:23:59
988,247,AUTH18,closed,2025-08-30 01:24:59
989,248,ACC03,new,2025-08-30 04:43:59
990,248,ACC03,assign,2025-08-30 09:02:59
991,248,ACC03,in-progress,2025-08-30 12:51:59
992,248,ACC03,closed,2025-08-30 17:18:59
993,249,ACC03,new,2025-08-30 17:22:59
994,249,ACC03,assign,2025-08-30 19:35:59
995,249,ACC03,in-progress,2025-08-30 23:39:59
996,249,ACC03,closed,2025-08-31 04:18:59
997,250,AUTH18,new,2025-08-31 06:20:59
998,250,AUTH18,assign,2025-08-31 07:42:59
999,250,AUTH18,in-progress,2025-08-31 08:12:59
1000,250,AUTH18,closed,2025-08-31 10:00:59
1001,251,ACC03,new,2025-08-31 11:27:59
1002,251,ACC03,assign,2025-08-31 11:29:59
1003,251,ACC03,in-progress,2025-08-31 13:36:59
1004,251,ACC03,closed,2025-08-31 14:01:59
1005,252,ACC17,new,2025-08-31 14:35:59
1006,252,ACC17,assign,2025-08-31 19:24:59
1007,252,ACC17,in-progress,2025-08-31 19:41:59
1008,252,ACC17,closed,2025-08-31 21:10:59
1009,253,ACC03,new,2025-08-31 22:40:59
1010,253,ACC03,assign,2025-09-01 02:38:59
1011,253,ACC03,in-progress,2025-09-01 04:31:59
1012,253,ACC03,closed,2025-09-01 09:21:59
1013,254,ACC17,new,2025-09-01 10:15:59
1014,254,ACC17,assign,2025-09-01 12:16:59
1015,254,ACC17,in-progress,2025-09-01 16:21:59
1016,254,ACC17,closed,2025-09-01 19:50:59
1017,255,ACC17,new,2025-09-01 23:40:59
1018,255,ACC17,assign,2025-09-02 02:17:59
1019,255,ACC17,in-progress,2025-09-02 05:51:59
1020,255,ACC17,closed,2025-09-02 09:41:59
1021,256,ACC17,new,2025-09-02 12:49:59
1022,256,ACC17,assign,2025-09-02 13:39:59
1023,256,ACC17,in-progress,2025-09-02 13:55:59
1024,256,ACC17,closed,2025-09-02 14:24:59
1025,257,AUTH42,new,2025-09-02 18:14:59
1026,257,AUTH42,assign,2025-09-02 21:31:59
1027,257,AUTH42,in-progress,2025-09-02 22:21:59
1028,257,AUTH42,closed,2025-09-03 00:41:59
1029,258,ACC17,new,2025-09-03 01:43:59
1030,258,ACC17,assign,2025-09-03 05:22:59
1031,258,ACC17,in-progress,2025-09-03 05:28:59
1032,258,ACC17,closed,2025-09-03 08:59:59
1033,259,ACC17,new,2025-09-03 10:26:59
1034,259,ACC17,assign,2025-09-03 12:21:59
1035,259,ACC17,in-progress,2025-09-03 13:23:59
1036,259,ACC17,closed,2025-09-03 18:11:59
1037,260,AUTH42,new,2025-09-03 21:39:59
1038,260,AUTH42,assign,2025-09-04 01:14:59
1039,260,AUTH42,in-progress,2025-09-04 05:29:59
1040,260,AUTH42,closed,2025-09-04 06:30:59
1041,261,ACC17,new,2025-09-04 09:56:59
1042,261,ACC17,assign,2025-09-04 12:40:59
1043,261,ACC17,in-progress,2025-09-04 14:51:59
1044,261,ACC17,closed,2025-09-04 19:37:59
1045,262,AUTH42,new,2025-09-04 22:46:59
1046,262,AUTH42,assign,2025-09-05 02:05:59
1047,262,AUTH42,in-progress,2025-09-05 03:34:59
1048,262,AUTH42,closed,2025-09-05 06:54:59
1049,263,ACC28,new,2025-09-05 06:58:59
1050,263,ACC28,assign,2025-09-05 07:43:59
1051,263,ACC28,in-progress,2025-09-05 10:08:59
1052,263,ACC28,closed,2025-09-05 13:25:59
1053,264,AUTH42,new,2025-09-05 17:50:59
1054,264,AUTH42,assign,2025-09-05 21:34:59
1055,264,AUTH42,in-progress,2025-09-05 23:55:59
1056,264,AUTH42,closed,2025-09-06 02:45:59
1057,265,ACC17,new,2025-09-06 03:35:59
1058,265,ACC17,assign,2025-09-06 06:10:59
1059,265,ACC17,in-progress,2025-09-06 09:22:59
1060,265,ACC17,closed,2025-09-06 11:37:59
1061,266,ACC28,new,2025-09-06 13:17:59
1062,266,ACC28,assign,2025-09-06 13:34:59
1063,266,ACC28,in-progress,2025-09-06 15:14:59
1064,266,ACC28,closed,2025-09-06 16:20:59
1065,267,ACC28,new,2025-09-06 21:11:59
1066,267,ACC28,assign,2025-09-06 21:39:59
1067,267,ACC28,in-progress,2025-09-06 22:32:59
1068,267,ACC28,closed,2025-09-06 23:16:59
1069,268,AUTH42,new,2025-09-07 01:34:59
1070,268,AUTH42,assign,2025-09-07 04:32:59
1071,268,AUTH42,in-progress,2025-09-07 04:41:59
1072,268,AUTH42,closed,2025-09-07 05:41:59
1073,269,ACC03,new,2025-09-07 07:05:59
1074,269,ACC03,assign,2025-09-07 09:13:59
1075,269,ACC03,in-progress,2025-09-07 10:17:59
1076,269,ACC03,closed,2025-09-07 12:53:59
1077,270,AUTH42,new,2025-09-07 17:39:59
1078,270,AUTH42,assign,2025-09-07 19:28:59
1079,270,AUTH42,in-progress,2025-09-07 20:47:59
1080,270,AUTH42,closed,2025-09-07 21:03:59
1081,271,AUTH42,new,2025-09-07 21:31:59
1082,271,AUTH42,assign,2025-09-07 23:16:59
1083,271,AUTH42,in-progress,2025-09-08 03:47:59
1084,271,AUTH42,closed,2025-09-08 07:39:59
